text,label,categories
"mano he visto clases de idioma y literatura china con la profe, y es la maestra mas apasionada y empatica que he conocido. respeta a todos sus estudiantes y los acepta como son. de las profes que mas sabe de literatura por aca, pero parece que tambien termina aprendiendo de sus estudiantes.",BAJO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL | DESARROLLO DEL CONOCIMIENTO
"Espera que trabajes y que trabajes duro, pero si lo haces, recompensará tus esfuerzos. Sin embargo, no te va a dar todo regalado. Es muy amable y alentadora si la buscas para que te ayude o te oriente. Una profesora realmente súper.",BAJO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN
Tomé la clase de ficción china contemporánea con ella y realmente me gustó. La clase fue un buen equilibrio entre cátedra y debate. Hubo mucha lectura (que era necesaria hacer) y hubo 2 trabajos (5-7 y 10-12) y una presentación de 10 minutos.,BAJO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"¡La profesora me abrazó un día, así que estoy muy feliz!",BAJO,INTEGRACIÓN INTERPERSONAL
Es muy comprensiva y te ayuda con el chino si tienes problemas. Tiene buenas intenciones. ¡Todos deberían ir a la mesa china!,BAJO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
"Una muy buena profesora. Sin embargo, su elección en los materiales del curso es muy deficiente. Es dulce y comprensiva. Mueve la clase rápidamente, lo que a veces puede ser abrumador. Afortunadamente, las otras dos profesoras van a un ritmo más lento, por lo que todo se equilibra. Una buena asesora también, si estás buscando una.",MEDIO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
¡PROFESORA INCREÍBLE! Hace que aprender chino parezca fácil... ¡y es divertido! Es muy comprensiva cuando se trata de estar sobrecargado con otros trabajos de la universidad y siempre está dispuesta a ayudarte.,BAJO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"parce la profe es una profesora RE ASPERA. me encanta esta materia, es burda de divertida y he aprendido un monton. es increiblemente util y de verdad sabe lo que hace. definitivamente es una clase retadora, pero vale la pena.",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"La profesora es una muy buena profesora. Le preocupa más cómo aprendes que cuánto aprendes, aunque eso es bastante importante. Es muy accesible, ¡así que toma chino con ella si puedes!",BAJO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"¡¡ELLA ROCKEA MI MUNDO!! Es muy amigable, inteligente y realmente se preocupa por ti.",BAJO,INTEGRACIÓN INTERPERSONAL
"¡¡La profe la rompe!! Se preocupa por ti y por tu aprendizaje, sabe mucho sobre la enseñanza de idiomas. Curso de 6 créditos, cantidad de trabajo infernal, pero al final del año ¡hablas Y lees/escribes chino! Increíble, ¿no? (y la profe más dulce de todas).",BAJO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL | DESARROLLO DEL CONOCIMIENTO
¡La profesora es genial! SÍ es muy accesible. Ella realmente quiere que APRENDAS. Las notas son solo una forma de medir qué tan bien estás aprendiendo el material.,BAJO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
toche la profe es re justa y accesible.,BAJO,INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN
"La tomé como electiva después de un año sin clases de español. Esta no es una clase fácil. Prepárate para hacer tarea todos los días, incluyendo 2 trabajos de investigación y 2 respuestas a películas. Habla mucho, pero eso es bueno: necesitas escuchar español para aprender. En realidad es amable. Quices sorpresa. 2 previos - da los temas por adelantado (: ¡Haz preguntas en clase! ¡Las responderá a fondo!",BAJO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL
"Bipolar. Es difícil calificarlo porque un día es maravilloso (servicial y amable) y al siguiente es un total gruñón (criticón y desagradable). Puede calificar duro, pero si muestras interés y realmente das todo de ti, no está tan mal. Creo que en el fondo es un buen tipo, solo temperamental. Demuéstrale que vas en serio y llegarás lejos.",MEDIO,INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN
"El profesor se toma la clase muy en serio. Muchas personas se molestan con él porque la toman por un 5.0 fácil y ciertamente no lo es. Dicho esto, sabe muchísimo y puedes aprender mucho en la clase. Solo pon el esfuerzo y te irá bien.",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"Puede parecer un poco malo, pero en realidad es porque es estricto. Es claro y les dice a sus estudiantes qué esperar. Sabes exactamente qué notas tienes en su clase. Muy organizado. Si llegas a conocerlo mejor, te ayudará. Él ve a través de las mentiras y de la gente que ha ""pasado raspando"". Pide ayuda/consejo y lo obtendrás.",BAJO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL
"es creido y grosero natural, pero lo disimula bien. chistes pesados pero sanos. te corta la palabra. enseña bien, buen libro, ritmo DEMASIADO RAPIDO. Dificultad media aparte de eso. NO LA METAN si es su primer previo de español o si no pueden estudiar solos. 40% se tiran la materia. es un toche con la tecnologia.",MEDIO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"Muy directo con el material, uno sabe exactamente qué va a salir en el previo. Sabe mucho sobre España por experiencia. Un poco creído con sus opiniones, interrumpe a los estudiantes y presume mucho de su hija, pero logra explicar todo. Las guías de estudio son lo que sale en los previos. Solo presten atención.",MEDIO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN
"La clase es muy interesante con películas que probablemente nunca hubieras visto. El profe sabe mucho sobre los temas, pero se vuelve aburrido. Las clases duran 30 minutos porque ves películas. ¡Los quizzes son muy difíciles, asegúrense de leer!",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"mano este es el peor profe de español que he tenido. era fluido antes de esta clase. es arrogante, grosero, te corta la palabra. solo quiere verse como cuchilla. califica re arbitrario. NO METAN esto, paila.",ALTO,INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"Sabe mucho. Hace 5 quizzes para los que no te prepara, pero el parcial (previo) y el final son escritos, ahí puedes recuperar la nota. Definitivamente no es fácil, pero el material es interesante.",BAJO,DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"hizo que odiara las peliculas. es grosero y no deja hablar si uno opina distinto. NO meteria la materia. no explica un toche. hay chats y foros cada clase, ademas quizzes y ensayos. pura ladilla.",MEDIO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"No recomendaría este seminario a nadie. Aunque el material suena chévere, hay mucho trabajo de relleno y es un complique sacar más de 3.0. Su falta de claridad en las tareas crea muchos problemas durante el año.",MEDIO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"La clase definitivamente no era lo que esperaba. El docente es un cuchilla. Pero si sigues la estructura te irá bien, solo te vas a quejar. Tienes que repetir sus opiniones, y si no te gusta algo, mejor cállate la boca.",MEDIO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
"¡Soy de último semestre y es la primera materia que cancelo! El profesor es grosero, humilla a la gente y es misógino. Chicas, aléjense a menos que disfruten los comentarios machistas. Amaba el Español y espero no me lo haya arruinado.",ALTO,INTEGRACIÓN INTERPERSONAL
burda de ignorante y arrogante... me hizo la vida de cuadritos! re paila,ALTO,INTEGRACIÓN INTERPERSONAL
"Lo tuve en Español 303 y 401. Parece arrogante porque le gusta presumir sus títulos y amigos. Presten atención a lo que enfatiza, eso sale en los previos. Aunque califica a lo loco, a veces es flexible y negocia notas.",MEDIO,INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN
"Es el mejor, para quienes quieren estudiar. Si son perezosos, busquen a otro. Lo tomé virtual, hice lo que pidió y saqué 5.0. Gracias por el semestre, profe.",BAJO,DESEMPEÑO DOCENTE
Soy egresado. El docente es el mejor profesor que tuve en la universidad. Muy atento con quienes muestran ganas de aprender. Metan todo lo que puedan con él.,BAJO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"soy estudiante de el y el man es re enredado. no explica nada, califica vuelto nada y no le importan las quejas de uno. el libro sirve pero uno no se siente bien en su clase. paila.",MEDIO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Si buscan un 5.0 fácil sin hacer nada, no es para ustedes. El profesor exige mucho pensamiento crítico. Si sigues instrucciones, te irá bien. Responde correos y da material de apoyo. ¡Excelente profesor!",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"no se queda en el tema, burda de aburrido",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"Si estás listo para trabajar duro por tu nota, mete la materia. Sin embargo, si no das el 100%, olvídate del 5.0. Al final aprendes algo maravilloso del curso y del profesor.",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"¡Ustedes están locos! Me acabo de graduar de la u pensando que me iba a tirar la materia. Es el MEJOR profe. Te pone a leer MUCHO, que es lo que esperan en la vida real. Enseña directo y explica todo.",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"escuche muchas cosas malas de este man. pura mentira. la clase es buena, es inteligente y serio. toca leer burda, camello pero facil. metanlo para aprender de justicia criminal.",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"Se cree un dictador y que conquistará el mundo. Mira a los estudiantes por debajo del hombro. No metan la materia con él, métanla con el otro profe, es mucho mejor.",ALTO,INTEGRACIÓN INTERPERSONAL
"el peor curso de mi vida. este profe es grosero, irrespetuoso y confuso, y tiene el descaro de insultar. el libro que escribio con el otro cucho es una basura. NO LO METAN!! gonorrea de clase.",ALTO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"No voy a mentir, pero al principio cancelé el curso de lo estresante. Califica injusto y critica los trabajos. Grita, insulta y nos trata de incompetentes. ¡Ni intenten enviarle un correo! Es aburrido, pero te exige pensar de forma crítica.",ALTO,INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"el peor profe de mi vida. CORRAN. es horrible. cero retroalimentacion y no quiere que lo jodan. es re confuso. no aprendi un toche. usa el libro de el, necesito decir mas?",ALTO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN
"Este hombre está loco. NO es claro con lo que quiere, y aunque te da 25 páginas para explicarlo, igual te clava una nota horrible si haces caso. Nos mandó 5 correos pidiendo que canceláramos. Sálganse, se los advertí.",ALTO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL
el profe es re duro. CANCELEN MIENTRAS PUEDAN y cambien con el otro docente. califica re injusto y no se le entiende nada. tiene un sistema loco. te va a raspar. CANCELEN.,ALTO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"Tomé su clase virtual. Parece muy difícil pero si sigues sus instrucciones EXACTAS, te irá bien (me faltaron 2 tareas y saqué 4.0). Es MUCHA lectura, pero es materia de últimos semestres.",BAJO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"No entiendo los malos comentarios, no hay previos ni final, solo una lectura corta diaria y un ensayo corto. El 5.0 más fácil de la universidad, créanme.",BAJO,PROCESOS DE EVALUACIÓN
¡Uno de los mejores profes de la u! ¡El profesor sabe mucho y la clase es muy informativa! ¡Trata a todos con respeto!,BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO | INTEGRACIÓN INTERPERSONAL
"el profe califica re justo. es muy culto y aprendi burda de el. trata a los chinos como adultos. no es dificil, solo toca leer. buena clase mano.",BAJO,PROCESOS DE EVALUACIÓN | DESARROLLO DEL CONOCIMIENTO | INTEGRACIÓN INTERPERSONAL
"El profe es firme pero justo. Tú mismo sacas tu nota con asistencia, quizzes y trabajos. Es muy estricto y no da pausas, pero si completas todo te va genial. Me explicó una tarea que no entendía súper bien.",BAJO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
Uno de los peores. El tipo está enamorado de sí mismo. Deja exceso de trabajos para la casa. Las clases están llenas de desinformación. Es arrogante. Evítenlo si pueden.,MEDIO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
"el peor profe por mucho. no ayuda para nada, sabra mucho pero no ayuda si lo necesitas. mi promedio es de 4.8 y jura que su materia es la unica que vemos. paila, lo van a reportar.",ALTO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"Si estudias tiempo completo, mucha suerte. Este profe deja toneladas de trabajo como si fuera la única materia, pide demasiados detalles y es MUY exigente. Muchos se han quejado de él, eso debería ser una señal.",MEDIO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
Qué alegría no tener que volver a ver clase con él.,BAJO,SIN CATEGORIA
"El profe es genial y da conocimientos reales, pero sí deja mucho trabajo. Por eso los perezosos lo califican mal, no les gusta camellar. Sabe muchísimo del sistema federal... Es genial.",BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
es el cuchilla mas duro que he tenido. el libro que escribio es como leer otro idioma. te va a tirar el promedio seguro. no ayuda un toche y le vale si aprendes. nadie pasa los quizzes. no lo metan.,ALTO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"No sé dónde cree que enseña este man. Es una clase virtual y es una locura. ¡NO LO METAN! No es un posgrado, es nivel de los primeros semestres. Parece que odia a los estudiantes asignando tareas ridículas.",MEDIO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"El profe solo se enfoca en los libros que él compiló. No tiene tiempo para nosotros ni nos ayuda. No sé para qué enseña si no le interesan los estudiantes. No responde correos, si quieren respuesta pongan en copia al decano. ¡No lo metan!",ALTO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"Solo diré, no metan la materia. Me tuve que quejar con el departamento. Si la plataforma de la universidad se cae, el estudiante sufre. Los quizzes se califican re injustos. Al final cancelé para no tirarme el promedio.",ALTO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"peor profe. me dijo que iba a sacar 0.0 fijo cuando ya no podia cancelar. a todos se nos cayo el sistema y no pudimos mandar la tarea. como putas voy a pasar sin notas? NO LO METAN, es una gonorrea.",ALTO,INTEGRACIÓN INTERPERSONAL | PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"¡¡NO METAN ESTA CLASE!! El peor profesor de mi vida, y tiene el descaro de llamarse educador. NO AYUDA EN NADA. La metí virtual, un error. Texto duro de leer, plataforma fallando y quizzes hechos para que pierdas.",ALTO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL
¡Evítenlo! Casi me impide graduarme. Nunca pensé que un previo de selección múltiple fuera tan difícil. Se niega a ayudar y te manda a leer el sílabo de 10 hojas. Te mata el promedio.,ALTO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
Califica raro. ¡Es muy amable y siempre tiene energía para enseñar! ¡Lo recomiendo a cualquiera!,BAJO,PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
"Gran profe, explica clarito. Literal, lo que habla en clase es lo que sale en el previo. Volvería a ver clase con él.",BAJO,DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"Ya había visto clase con el profe antes y repetí con él. Es excelente. No me interesa la religión, pero explicó tan claro y directo que fue fácil entender todo. Los previos son relajados y la nota es suave.",BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
